id,name,artist_id,artists,artist_genre,album_type,album_id,album_name,album_release_date,duration_ms,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
2Wgh2GmDV3g9IZTCuAUkYf,mouthful of cavities,5sD1ZLf2dGQ9gQ3YJl1eAd,blind melon,"alternative metal,alternative rock,blues rock,grunge,pop rock,rock",album,1oFb2lITfburNYlKeyGnMO,soup,1995,214800,44,0.338,0.529,4,-9.864,0,0.0492,0.165,0.0162,0.344,0.445,98.098,4.0
2X59ZxwE9x4pWnxsxKhr1E,behind blue eyes,67ea9eGLXYMsO2eYQRui3w,the who,"album rock,art rock,blues rock,british invasion,classic rock,hard rock,mellow gold,psychedelic rock,rock",album,3ipneUq3vZhmTXOFZMoHkf,who's next (remastered),1971,221693,68,0.41,0.53,2,-10.793,1,0.0342,0.126,2.36E-5,0.285,0.263,128.556,4.0
2X7aC9Vo7e2tddAIumaTz6,come to california,6CmXhyslohOFRJMtPpRm4O,ron pope,"acoustic pop,neo mellow,piano rock,pop rock,viral pop",single,3FlvMbvGFZe00UcXAhyj4p,come to california (acoustic),2019,268530,23,0.459,0.317,9,-6.856,1,0.0279,0.796,0.0,0.126,0.297,137.748,4.0
2XZj2aQmI8dswi4O1JV3z9,butter - acoustic version,4DGY1BlqxH29zb9DGXLpB3,vanilla mousse,"",single,4CqB0dHNxGlUnvKM37KLVR,butter (acoustic version),2021,124909,37,0.891,0.475,10,-7.036,1,0.3,0.705,0.0,0.0782,0.931,109.978,4.0
2XdId95clPJvm8I6QHdmu0,how would you feel,364ovD0MRp9ezaNTkRoLeA,gavin mikhail,"piano rock,viral pop",single,3DNZDlibIb9tRv04HEmC80,how would you feel,2017,257250,15,0.657,0.356,4,-11.383,1,0.0431,0.836,5.23E-4,0.0963,0.491,140.005,4.0
2Xl3rJexuCe8lCFhyWnnhH,everybody wants to rule the world,39rKElzF7q6K4O2flycSEc,chlara,"opm,viral pop",album,1W4L870H0cjwSZgkazFCJp,#acousticnow,2020,218707,35,0.54,0.225,4,-11.233,1,0.0282,0.859,0.0,0.125,0.515,103.831,4.0
2Y1Wuzinx6gHZ4c3RTVNUO,high on life,3lmAnOrwl4nnNpF214Ox3K,robert pinault,"",album,0s0gOR7bYG6ENQnL6237jl,all the things you are,2013,198270,1,0.454,0.586,2,-12.877,1,0.0266,0.206,0.00748,0.292,0.82,176.297,4.0
2ZCWQd8WiAPDV90pRmbcge,boys don't cry,65xy6loxYxKy3M9uiRHzLv,grant-lee phillips,alternative americana,album,6meghemgySktuvav1zIY7e,nineteeneightees,2006,226107,37,0.6,0.237,7,-13.994,1,0.033,0.819,0.00119,0.103,0.267,76.551,3.0
2ZdhT6LQBfzCgM2XXQrfUh,colored emotions,6Pled8lBAODAviS574l1Q4,night moves,indie rock,album,3moKHx1Bw45jf6VLwzA4Vn,colored emotions,2013,259867,43,0.476,0.652,1,-4.604,0,0.0258,0.613,0.606,0.159,0.229,98.917,4.0
2ZhOZ06aY2yqGSA8D9jpRy,winter song,0n94vC3S9c3mb2HyNAOcjg,the head and the heart,"folk-pop,indie folk,seattle indie,stomp and holler",album,490NgrGvR5PX8hWK6bUNsy,the head and the heart,2010,163973,50,0.548,0.252,5,-14.372,1,0.0319,0.846,9.38E-4,0.117,0.334,171.961,4.0
2Zi27tBhXnDQTz3porgaiw,here without you - acoustic,2RTUTCvo6onsAnheUk3aL9,3 doors down,"alternative metal,nu metal,pop rock,post-grunge",album,5ummoakdV67zKupzNi8Rey,seventeen days,2005,232013,50,0.551,0.574,10,-6.265,0,0.0263,0.0203,0.0,0.186,0.308,143.734,4.0
2a0WwSvmFdXPTdDMilPA1y,song to sing when i'm lonely,7rN3Agir6FaZNfhf5V7mfN,john frusciante,"acoustic rock,alternative rock,rock",album,7BYMJZFCYuGKi2jblMhyxg,shadows collide with people,2004,195213,50,0.629,0.673,6,-4.379,1,0.0262,0.294,0.0109,0.139,0.419,114.243,4.0
2a8pQLSuhloP8ywoy5Or5i,about a girl,6olE6TJLqED3rqDCT0FyPh,nirvana,"alternative rock,grunge,permanent wave,rock",album,5pbjLidJuoty9QUOy6X682,mtv unplugged in new york,1994,217199,62,0.614,0.768,3,-9.169,0,0.0756,0.152,2.02E-5,0.873,0.613,121.009,4.0
2aXBORgLuv2czaJVyeLOl7,get lucky - acoustic,0PNyNiPpI6zQnbQyXDPQzu,linn brikell,acoustic cover,single,7kqflmHaXiCRFSF6gd7wwW,get lucky (acoustic),2016,188605,55,0.305,0.275,7,-10.161,0,0.0358,0.791,2.95E-6,0.098,0.137,175.102,4.0
2ahDQdmSi3iA852A6Wm5Dc,yellow - acoustic version,69dRSsr2MLPbJwyckaLsGz,sewer dogs,"",single,3h16zqLJXPwSpcILDTS8pB,yellow,2022,112582,35,0.418,0.0237,11,-31.909,1,0.0378,0.642,0.879,0.111,0.0903,84.987,4.0
2b3gltwtjnAR82SNfIipu2,sorry too,4Z3m4U4Qm1b8EFpcws68kh,christian wannerwall,"",single,0lcSt3Nh4pNxvYHLyWLxIX,sorry too,2021,131422,31,0.525,0.375,9,-6.172,1,0.0267,0.832,2.6E-6,0.116,0.201,107.022,4.0
2bKS7HtZ9Cy4K7NGeRlePF,attention - acoustic,6VuMaDnrHyPL1p4EHjYLi7,charlie puth,"dance pop,pop,viral pop",single,08BovLE1x4JHA0zJz07Oaw,attention (acoustic),2017,206702,55,0.527,0.506,6,-4.35,1,0.0748,0.593,0.0,0.116,0.96,199.949,4.0
2bdh8ALxBeuvpnuoh37BDn,crosses,6xrCU6zdcSTsG2hLrojpmI,josé gonzález,"gothenburg indie,indie folk,neo mellow,stomp and holler,swedish indie folk,swedish indie pop,swedish singer-songwriter",album,7M6XGBvDi3smtRuPUkrqsG,veneer,2003,161840,49,0.666,0.369,11,-9.945,0,0.0295,0.895,0.0268,0.102,0.318,134.633,4.0
2bqjWTGDpFoG3YlRgKvqDo,fix you,6TdfKQvrdHZdr4DIzjuWOr,canyon city,"acoustic pop,indie folk,indiecoustica,neo mellow,viral pop",single,6Zho4ar8UMxJLMDpWcLGto,refuge,2015,261667,57,0.533,0.152,2,-14.996,1,0.0302,0.79,2.46E-5,0.148,0.132,143.972,4.0
2cP37n7TZEe0oBxCbZu0KA,new slang - 2021 remaster,4LG4Bs1Gadht7TCrMytQUO,the shins,"albuquerque indie,alternative rock,indie pop,indie rock,modern rock,portland indie,stomp and holler",album,6tMeipxbqiKnp7F368cwsi,"oh, inverted world",2001,231173,70,0.669,0.388,0,-11.547,1,0.0306,0.605,0.144,0.0905,0.645,130.016,4.0
2cPPd2bGMjuxUcYPA2Y7fh,don't stop believing,4s6YWKUwngB7oxE6CPWsW2,clementine duo,"acoustic cover,channel pop,neo mellow,viral pop",single,7lioeM9YLlGipkbkfFxS3R,don't stop believing,2017,251820,50,0.653,0.227,0,-11.138,1,0.0277,0.903,0.0,0.105,0.284,99.912,4.0
2cdbWP1xEbS0HVZBOL4fgZ,teenage dream - acoustic,1tTQcokfKcsCxZaHF2pIhw,bailey rushlow,"acoustic cover,channel pop,viral pop",single,04rxflz8OKrzlcwHl0Cyq8,teenage dream (acoustic),2020,163168,34,0.608,0.363,2,-7.449,1,0.0329,0.853,0.0,0.09,0.425,107.764,4.0
2cyNPCRZwqmfZNSgb6K2d6,eternity,2XFT2RKEFS3T9h3Zsq9xsR,anshul karn,"",single,0CsQkznGI4zvjVm9hWvir1,eternity,2020,136499,30,0.624,0.246,11,-16.523,1,0.0508,0.856,0.843,0.0982,0.718,77.558,4.0
2dc1BYopTHgviDXawShfME,landslide - remastered,40Yq4vzPs9VNUrIBG5Jr2i,the smashing pumpkins,"alternative metal,alternative rock,grunge,permanent wave,pop rock,rock,spacegrunge",album,0WMWadJs4xUOIv5bmgR79W,pisces iscariot (remastered),1994,190587,56,0.422,0.208,10,-15.886,1,0.0318,0.896,0.0265,0.192,0.354,111.549,3.0
2fW669XemOdBBStneImx2g,ignorance - acoustic version,74XFHRwlV6OrjEM0A2NCMF,paramore,"candy pop,pixie,pop emo,pop punk",single,3yrzFvMY394se6kudvIfwv,ignorance,2009,220840,25,0.719,0.609,11,-5.648,0,0.0382,0.0674,0.0,0.117,0.836,85.456,4.0
2fboUv3gU9L4njbhBdigid,a million dreams - acoustic,4LaimQU44rsz2kMWQmY6Bi,john adams,"acoustic cover,viral pop",single,0F7FDRnoK8cs3NkuDV3LpM,a million dreams (acoustic),2018,202929,44,0.545,0.169,6,-10.145,1,0.0457,0.953,0.0,0.152,0.291,138.199,4.0
2fja4gHzPsIXiK4bMeU0hN,listen to the music,39T6qqI0jDtSWWioX8eGJz,the doobie brothers,"album rock,art rock,blues rock,classic rock,country rock,folk rock,hard rock,heartland rock,mellow gold,rock,soft rock,yacht rock",compilation,32xyhzHlGGsDvs1E7qihRA,best of the doobies,1976,227173,54,0.643,0.526,1,-15.147,0,0.0349,0.214,4.21E-6,0.069,0.881,105.922,4.0
2gBq12zOMMa5ZAl9zFMjfK,the confessor,5bDxAyJiTYBat1YnFJhvEK,joe walsh,"album rock,blues rock,classic rock,country rock,folk rock,hard rock,heartland rock,mellow gold,rock,soft rock,southern rock,symphonic rock",album,2VjJO68TbOPy1Id8a1PCoO,the confessor,1985,426533,35,0.259,0.293,9,-15.169,1,0.0451,0.137,0.00336,0.0671,0.297,68.139,4.0
2gJ3ZOaiWr3jGHwevufOxr,ain't no reason,0FC1LIeQXKib0jOwZqeIwT,brett dennen,"acoustic pop,indie folk,neo mellow,pop rock,stomp and holler",album,0SEisHFLEEBvCdWMpFcqH7,so much more (special edition),2006,220307,53,0.615,0.358,5,-9.694,1,0.0552,0.705,0.0,0.113,0.432,146.06,4.0
2gW33mccmLxLqLGiQfDCuL,jumper - acoustic,6cpVjPOo5Ozn28hUfYBXqm,jonah baker,"acoustic cover,viral pop",single,7nfeJTpHYrgmgHIzoAaRhr,jumper (acoustic),2021,184427,46,0.576,0.195,11,-14.135,1,0.0399,0.875,0.0,0.101,0.471,80.19,4.0
2h0eMr7pU4TLetWedYh8fX,everything i wanted,"2UfNQbWhyIvKplQbVfTF4w,0LyfQWJT6nXafLPZqxe9Of","david nevory,various artists","",compilation,198kJr7szGoAXupXgB51iV,acoustic covers 2021,2021,243500,32,0.656,0.166,4,-15.358,1,0.0406,0.828,0.0234,0.101,0.184,119.707,4.0
2hCsbESdoWweTaYXbFFsf7,save it for a rainy day,2UDplVRprMbazU74Hq8OLl,the jayhawks,"alternative country,alternative rock,country rock,folk,folk rock,heartland rock,new americana,pop rock,power pop,roots rock",album,7H9ktTHJb2JOdRhGaAJUjM,rainy day music,2003,189520,47,0.624,0.778,11,-3.554,1,0.0276,0.268,0.0,0.191,0.692,124.856,4.0
2hRHgh91P8QM99Hr78ZS1f,angie - 2015 remaster,1FqG6mhiJbhbMg43ohCT6D,bert jansch,"british folk,country rock,folk,folk rock",album,2emAIcOv9mKoVdXhTkZGil,bert jansch (2015 remaster),2015,189406,51,0.48,0.224,0,-18.077,0,0.0401,0.462,0.88,0.105,0.395,80.035,4.0
2heKDrjNvoeLfzLorO4g5R,each coming night,4M5nCE77Qaxayuhp3fVn4V,iron & wine,"acoustic pop,chamber pop,indie folk,indie pop,neo mellow,stomp and holler",album,2diNeeePw7kIT2K4DYCdJx,our endless numbered days,2004,207773,35,0.47,0.237,2,-15.593,1,0.0348,0.837,0.464,0.115,0.358,81.268,4.0
2hh9rjhEbmII9rKKypsMpr,wonderwall,3y4Zdm8q9efdnD8LC7Ryea,osis,"",album,5TDrj1NmZ1JGtV837nf2iK,covers by osis (pt. 1),2022,144359,54,0.439,0.371,8,-9.158,0,0.0357,0.81,0.00127,0.248,0.303,87.829,4.0
2hmafYGj1CXYKIYcMnX4lj,cardigan - cabin in candlelight version,06HL4z0CvFAxyc27GXpf02,taylor swift,pop,single,3kqqalY92DENp7FiztDOjH,cardigan (cabin in candlelight version),2020,228000,58,0.652,0.237,0,-8.364,0,0.0335,0.9,0.0,0.0991,0.367,129.976,4.0
2iWD7idKi04zm7fnlCOFF0,shut up and dance,1mjqymUKo7KbLtvfYD386t,anchor + bell,indiecoustica,album,6VPe8jTGYMU7PPziaMGvmr,cover sessions,2017,176182,39,0.611,0.296,0,-6.512,1,0.0285,0.744,0.0,0.111,0.56,97.118,4.0
2iXdwVdzA0KrI2Q0iZNJbX,better together,3GBPw9NK25X1Wt2OUvOwY3,jack johnson,neo mellow,album,2B9q4KPjOEYu885Keo9dfX,in between dreams,2005,207680,68,0.871,0.346,5,-9.481,1,0.0522,0.298,9.24E-6,0.108,0.659,110.054,4.0
2im8Pxe6JuPf6dhpxhl2nX,shine,7D5oTJSXSHf51auG0106CQ,benjamin francis leftwich,"acoustic pop,indie folk,stomp and holler,york indie",album,2V5uxReEmjn0j5tAG6oHI0,last smoke before the snowstorm,2011,182613,47,0.714,0.533,4,-10.405,1,0.0293,0.638,1.73E-6,0.162,0.631,118.106,4.0
2itrCbqC2rnDa6f6K8qfoc,creep - acoustic,1uuV1avDy9Eup5gYHXVG05,amber leigh irish,"acoustic cover,viral pop",album,6jME1f4YIAyrphCw1Gnpov,simply acoustic,2018,181756,37,0.423,0.185,3,-12.11,1,0.0438,0.97,0.0,0.174,0.224,102.816,3.0
2kPyPBMVkoAdT5yxgn0u6V,when a man loves a woman,6ctgu4FFlnNhMgrKiIzCxp,jillian edwards,indiecoustica,album,6ScyNuk1CrlwG4P3yf5rjo,covers,2016,248013,41,0.354,0.183,10,-12.579,1,0.036,0.913,1.12E-6,0.101,0.347,171.899,3.0
2kuRCe6fT7gY95oiXva5fi,mystic,1SNWW6LUqF0uJxbnSgJcQr,oakwhisper,"",single,6hu9c80gyJkmAY0ibYaR1x,mystic,2022,128097,32,0.823,0.279,0,-11.832,1,0.0452,0.958,0.911,0.0856,0.533,113.086,4.0
2lEeh87BISbHK5XjsMlCiq,brother - acoustic,4BxCuXFJrSWGi1KHcVqaU4,kodaline,"irish pop,pop,pop rock",single,1oosFwP2b8yWcJhwCBEn6e,brother - ep,2017,202311,57,0.604,0.331,3,-8.545,1,0.0309,0.705,0.0,0.141,0.372,120.132,4.0
2lJOKQmXQ5yiRyCTE5FyDE,tears in heaven,6PAt558ZEZl0DmdXlnjMgD,eric clapton,"blues rock,classic rock,electric blues,rock",album,1GQCluFc8ODQis5kvcDVKF,unplugged,1992,276867,66,0.705,0.324,9,-11.217,1,0.0246,0.842,0.00386,0.201,0.494,79.051,4.0
2lssEEs9UoiseCnvN9Clu3,democracy and sun,70IcdzNZHyFCihwOBAZ6pg,chris freewill,"",single,5u0XYGVLLOxh6q1r2m62du,democracy and sun,2022,76500,26,0.469,0.245,1,-13.371,1,0.034,0.795,0.0,0.139,0.46,79.907,4.0
2m2dgHoAEZUkmxamsOwyQg,just breathe,1w5Kfo2jwwIPruYS2UWh56,pearl jam,"grunge,permanent wave,rock",album,5pGKourRchGRrTKZxgpNCD,backspacer,2009,215500,67,0.473,0.348,0,-11.1,1,0.0288,0.721,7.42E-5,0.0827,0.283,107.819,4.0
2mJrEhzeyh84vFxI9VXq9f,put it there - remastered 2017,4STHEaNw4mPZ2tzheohgXB,paul mccartney,"album rock,art rock,beatlesque,classic rock,folk rock,mellow gold,rock,soft rock",album,1A5ySoMJOg5lvhV5fS95V0,flowers in the dirt,1989,127293,33,0.657,0.238,2,-20.669,1,0.0257,0.0121,0.0,0.0553,0.789,90.004,3.0
2nBrIzKacrNdIxs90FlsT1,wake me up,2FyfsZmatt8gWR3LKnQIwE,roses & frey,"acoustic cover,channel pop,viral pop",single,3vTe1NISvsM9f1QGjraPsQ,wake me up,2018,196819,53,0.494,0.214,7,-11.041,1,0.0363,0.92,1.07E-5,0.107,0.35,125.981,3.0
2nYRexPm8vndayCOHgbovU,we can't stop - acoustic,26GKAYYuyr424SdSkr8xlQ,halloran & kate,"channel pop,viral pop",single,1KfszzDrkQINyxI5oUgCxk,we can't stop (acoustic),2017,178490,52,0.564,0.3,2,-9.295,1,0.033,0.879,0.0,0.0961,0.448,155.632,4.0
2nbz51PB9ULVuazMRX1o0L,against all odds (take a look at me now) - acoustic,1tTQcokfKcsCxZaHF2pIhw,bailey rushlow,"acoustic cover,channel pop,viral pop",album,3DPTuqiNaZoGea5dXRcbCS,"acoustic covers, vol. 2",2023,186837,31,0.611,0.181,8,-11.728,0,0.0349,0.901,0.0,0.112,0.285,115.612,4.0
2ndWbjiiNBEOrlfToKlABE,i will follow you into the dark,0YrtvWJMgSdVrk3SfNjTbx,death cab for cutie,"indie pop,indie rock,modern rock,washington indie",album,4guW5WPxFzHrXg04FPC9v9,plans,2005,189400,63,0.581,0.163,5,-14.686,1,0.0447,0.923,0.0,0.118,0.475,77.748,4.0
2nmFsnvcnvu64YhyhyfRjE,airborne,3iidbcDBg4BOBD5a927q0Q,czarina frost,"calming instrumental,chill guitar",single,3ab77OVhadCZlEY1dxAihQ,airborne,2019,104927,32,0.666,0.245,6,-15.471,1,0.062,0.979,0.934,0.105,0.469,127.535,4.0
2obimSIFiANEV0k8LMX1GQ,easy on me - piano acoustic,"7lPWuLostTtlIShgm4wpf0,5Mbw0q0VWmUbNrqqmQrSN0","sam tsui,casey breves","post-teen pop,viral pop",single,5lsQ8drwLCptQgoJ6YmKTQ,easy on me (piano acoustic),2021,227571,44,0.391,0.207,3,-9.374,1,0.0345,0.912,0.0,0.122,0.145,102.908,3.0
2p4IY8pdMBX2QQLTJGtcMx,roam,3CBHXhdUqx63xJe4C4vzNg,andrew gialanella,"",single,7y0bGo1B8YKa1a6UhraKdR,roam,2023,128036,18,0.736,0.207,7,-11.199,1,0.0396,0.908,0.945,0.114,0.407,140.154,4.0
2pV8RpdLemcyMWko8dASVt,like i'm gonna lose you,2TL8gYTNgD6nXkyuUdDrMg,jasmine thompson,"neo mellow,pop,viral pop",single,2RspE8aftXJ96d8HLWOc58,like i'm gonna lose you,2015,232339,64,0.398,0.174,0,-11.16,1,0.0364,0.958,4.16E-6,0.158,0.153,172.152,3.0
2po4NQ1LGuRXF7p1rGukZJ,you've got a friend - acoustic,1uuV1avDy9Eup5gYHXVG05,amber leigh irish,"acoustic cover,viral pop",album,6jME1f4YIAyrphCw1Gnpov,simply acoustic,2018,198258,39,0.757,0.137,8,-11.92,1,0.0327,0.918,0.0,0.0879,0.383,96.004,4.0
2qt8jR309s3wJsUmUlRhE6,crazy - acoustic,5GtMEZEeFFsuHY8ad4kOxv,seal,british soul,compilation,3NehJpD5x3MUtpl8jDTHaa,best 1991 - 2004,2004,244507,40,0.6,0.425,2,-12.539,1,0.0366,0.32,2.11E-5,0.101,0.221,95.27,4.0
2rzcGQE2AcbnQ2bmS3tS2t,part of you,3CBHXhdUqx63xJe4C4vzNg,andrew gialanella,"",single,7jLsopGscxTYbio2Hnxwmu,part of you,2021,142727,20,0.588,0.335,11,-12.85,1,0.0419,0.91,0.665,0.105,0.529,82.514,4.0
2sXLOyqYVdjuByy66BlSm0,hard left,7fz0ocKVf1KJF8R78Rre4C,robin hackett,"",album,1vXutHy8JuUvnJAlwaGEiI,one foot barefoot 'hard left' as featured on 'how i met your mother',2006,170760,26,0.4,0.12,3,-15.688,1,0.034,0.815,3.05E-5,0.107,0.0983,143.557,4.0
2soxUQx6rPfOk0kHNePbhq,you can't put your arms round a memory,421A23lYymEUE6SozCfWbr,johnny thunders,"glam punk,glam rock,instrumental surf,protopunk,pub rock,punk,punk blues",album,1RUZkUP7Fj7vqbfQaNjBZC,so alone,1978,226080,38,0.478,0.679,2,-7.645,1,0.0348,0.0674,0.0248,0.224,0.295,121.985,4.0
2t2ZWNGHKBD0egqxtCLloy,paradise - guitar acoustic,"0xRXCcSX89eobfrshSVdyu,5KNNVgR6LBIABRIomyCwKJ","meduza,dermot kennedy","dance pop,edm,pop,pop dance,pop house,tropical house",single,23yHB7E61DTKC1cWORnuhS,paradise (acoustic),2021,185019,44,0.644,0.514,9,-5.08,0,0.0315,0.343,2.56E-6,0.144,0.589,123.709,4.0
2tHVKxwdxx6lwpD1Gk9i71,i can't make you love me,"2BHswvFd8tMBizVWGcAMLm,2WWTUZ3LpcAAPhSEz3H0rg","kurt hugo schneider,alex g","post-teen pop,viral pop",single,4eUu1cdNO5gyPDHeNcTPtG,i can't make you love me,2015,246500,39,0.367,0.128,7,-13.873,0,0.0424,0.953,0.0,0.116,0.23,119.959,4.0
2tt1IBbyCUPHGnE6deK1x8,memories - acoustic,4RmRBTAFGGt5nJ6maCeKoa,bobby brinker,"",single,5x5njf0W69rfNDuRHzmjxA,memories (acoustic),2019,184780,37,0.864,0.306,10,-8.338,1,0.0565,0.685,0.0,0.121,0.715,90.98,4.0
2udErV3mqKMXPd9wTWnvYP,i wanna be your dog - 1991 longview farm acoustic demo,2Plkkomsc4DKawkCioLKjc,uncle tupelo,"alternative country,alternative rock,country rock,folk,heartland rock,indie folk,new americana,roots rock",album,3ezxoWuFQIiCr2xugKs3Lp,"march 16-20, 1992",1992,229706,14,0.333,0.472,2,-15.381,1,0.0268,0.376,0.00365,0.14,0.819,95.835,4.0
2uvNaYEDbTJfJ74tWjAvXN,rose door,"6c6NiFmjPb8dE7ea34HFdb,3JKriihz86XXWpMSRVimNp","open palm,a.b. chediski","",single,1fLdtYHpW7v9DPJvBT2NbH,rose door,2018,189496,26,0.389,0.348,2,-10.325,1,0.0459,0.446,0.791,0.106,0.0891,170.547,4.0
2vEte6WeFJLWaa8dITJY5y,firework,38SWPOPO1YqxUPnT4AAoID,the mayries,"acoustic cover,acoustic pop,neo mellow,viral pop",album,6NIj5YBKDtfqUJ5qDy9PbI,#acoustic,2018,187674,41,0.384,0.196,5,-13.427,0,0.0681,0.874,0.0,0.166,0.392,206.297,4.0
2vLHinYk689HDnLkrsCZGF,as long as you love me,"72T7KgrFiMTgXRWxfuDn5o,0XlZ7ymNRBhsLCUpX8fBua","erato,charlotte almgren","acoustic cover,pop folk,viral pop",single,04rhSa4vZfd4ySpEFVL0l1,as long as you love me,2018,151619,58,0.404,0.167,9,-12.463,0,0.0604,0.891,0.0,0.103,0.298,202.996,4.0
2vk8PCaUuAZ63dsi1lqkn0,thirteen,3UvcmAOZt64oKpP95f6MMM,big star,"alternative rock,art rock,baroque pop,beatlesque,country rock,folk rock,jangle pop,melancholia,power pop,pub rock,roots rock",album,0TDBkNvMV4M4VUaDtQit7i,#1 record (remastered),1972,154480,50,0.456,0.344,0,-10.296,0,0.0298,0.565,9.19E-6,0.114,0.359,117.116,4.0
2wpebYFWzZ06RNYkOZgw6x,i wanna dance with somebody,"09kCHZp9iFO2FJNb9lR6G5,4dOtX7sKkyguhRj1Gkvvl7","megan davies,keelan donovan","acoustic cover,viral pop",single,0KZXzOjVz4fFGwhu0zdvZ2,i wanna dance with somebody,2017,256822,44,0.645,0.223,7,-10.949,1,0.0363,0.821,0.0,0.119,0.217,106.881,4.0
2xCF0vbasnXLBRq2U1FUJG,dreamspace,2j4gCdwZtpZzywzhMHyYBt,twilight muse,"",single,05W6S7QGguR0WFzF7MYKfT,dreamspace,2023,235504,11,0.636,0.648,11,-7.102,1,0.0347,0.022,6.51E-4,0.114,0.647,118.975,4.0
2xHKGx65VCsJgU83Bvh4j7,apologize,3HX0wFvwBn3wbxrtHuEUus,bailey jehl,acoustic chill,single,0ksnJ7aLLk73HYqEmTTGna,apologize,2018,181597,45,0.566,0.168,3,-12.483,1,0.0372,0.812,0.0,0.125,0.238,116.286,4.0
2xYlyywNgefLCRDG8hlxZq,"take me home, country roads",7EK1bQADBoqbYXnT4Cqv9w,john denver,"adult standards,classic country pop,folk,folk rock,mellow gold,soft rock",compilation,5erROp1lRW31aNxj9PbAUf,"the john denver collection, vol. 1: take me home country roads",1997,197813,72,0.255,0.43,9,-12.564,1,0.0322,0.546,1.87E-5,0.188,0.546,164.267,4.0
2xbuycY0MolcTZGENc4PuK,say my name - recorded at spotify studios nyc,2FXC3k01G6Gw61bmprjgqS,hozier,"irish singer-songwriter,pop",single,7LDRKBdy3nivZDXnwUrgAE,spotify singles,2019,267413,55,0.607,0.462,0,-8.383,1,0.0551,0.52,1.83E-5,0.229,0.376,117.41,4.0
2xlBIlddRKBiZzQJHduHVa,just the way you are (acoustic),2qNrJcE9LjzPdiXbrjkqFa,music travel love,canadian contemporary country,single,2oNUoEiptQ0efW3UVdsNFz,just the way you are (acoustic),2020,230464,51,0.769,0.336,1,-8.64,1,0.0344,0.432,0.0,0.115,0.561,106.958,4.0
2yPOn4HIWksnWp6g6yOTDj,stilla,5rMCidkAPpXFooZbVUrbuZ,pacific strings,"",single,5aF8QIEgX26Lky64XDJAcS,stilla,2022,143687,31,0.578,0.137,2,-16.769,1,0.0458,0.989,0.951,0.111,0.341,79.599,1.0
2yx1kAK1Fe2zTOsaDKSNBk,you learn - live / unplugged,6ogn9necmbUdCppmNnGOdi,alanis morissette,"canadian pop,canadian singer-songwriter,lilith,pop rock,singer-songwriter",album,0LkVxRq8mZbPUaRgEEvxKv,live / unplugged,1999,261973,52,0.308,0.781,0,-7.052,1,0.0746,0.0639,1.16E-5,0.978,0.283,166.931,4.0
2z1HcH3hHiuo9nN3Jy7HEM,i'll always be right there - mtv unplugged version,3Z02hBLubJxuFJfhacLSDc,bryan adams,"canadian pop,canadian singer-songwriter,classic canadian rock,heartland rock,mellow gold,soft rock",album,081klksuaEwHIzuHGCks5p,mtv unplugged,1997,267627,48,0.366,0.377,9,-13.743,1,0.0527,0.915,0.00112,0.91,0.716,145.757,4.0
2zCN9uvJ4QFEKJixbiC1r3,a little bit yours,"2dJUrrcaVBLhn4GpJXFiu8,6LZMT40ot82WlrWyYQmwyB,4s9BppHyLQVbcAIdzVGivL","carly lyman,jason lux,tristan deniet",acoustic cover,single,0UANVdTq75xY9y2a4Uz7z1,a little bit yours,2021,222273,37,0.433,0.166,8,-9.614,1,0.0405,0.907,0.0,0.101,0.28,175.764,4.0
30AOB0nWOlkklLWXRLGjk5,issues - acoustic,39S7Y72G0tdDPy2INGFicV,sara farell,"acoustic cover,channel pop,neo mellow,viral pop",single,4FY4L6DTrO5Z54usj8ZAT8,issues (acoustic),2017,189732,47,0.627,0.307,6,-6.994,1,0.0313,0.742,0.0,0.106,0.471,104.669,4.0
30xelEKGvkeURLrVrCAJPS,that i would be good - live / unplugged,6ogn9necmbUdCppmNnGOdi,alanis morissette,"canadian pop,canadian singer-songwriter,lilith,pop rock,singer-songwriter",album,0LkVxRq8mZbPUaRgEEvxKv,live / unplugged,1999,254000,48,0.258,0.493,9,-10.294,1,0.0567,0.475,1.04E-4,0.701,0.329,170.825,4.0
31AOj9sFz2gM0O3hMARRBx,losing my religion,4KWTAlx2RvbpseOGMEmROg,r.e.m.,"alternative rock,athens indie,permanent wave,pop rock,rock",album,6yEuIwTQpciH1qtj7mP5GK,out of time (25th anniversary edition),1991,268427,81,0.666,0.855,9,-5.051,0,0.0295,0.179,1.2E-6,0.0987,0.803,125.639,4.0
31PNyLjbeYKiAzYrE3tkZb,drifter,2PL4J2dLCPQfClzz1x7Z2j,inner trails,"",single,7sSlZv07MIjwq3AU4Ms2Gc,drifter,2022,148247,28,0.83,0.119,11,-11.28,1,0.113,0.969,0.917,0.109,0.145,154.007,4.0
326bWCxEn2UMzIEjhmHewg,you don't know me,7HGNYPmbDrMkylWqeFCOIQ,caetano veloso,"bossa nova,mpb,samba de roda,tropicalia",album,2BfAXL2quBgSAnTYDm5QrD,transa,1972,229133,33,0.561,0.46,11,-11.299,0,0.0409,0.748,3.13E-4,0.0991,0.705,128.013,4.0
